Año,Semana,Eventos o daños,Departamento,Distrito,Provincia,Ubigeo,Casos
2017,33,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,34,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,34,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,35,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,35,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,35,Dengue,UCAYALI,PADRE ABAD,PADRE ABAD,250301,0
2017,36,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,36,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,36,Dengue,UCAYALI,PADRE ABAD,PADRE ABAD,250301,0
2017,37,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,37,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,37,Dengue,UCAYALI,PADRE ABAD,PADRE ABAD,250301,0
2017,2,Dengue,AYACUCHO,SIVIA,HUANTA,50407,0
2017,7,Dengue,HUANUCO,LUYANDO,LEONCIO PRADO,100605,0
2017,8,Dengue,HUANUCO,LUYANDO,LEONCIO PRADO,100605,0
2017,9,Dengue,HUANUCO,LUYANDO,LEONCIO PRADO,100605,0
2017,10,Dengue,HUANUCO,LUYANDO,LEONCIO PRADO,100605,0
2017,8,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,9,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,10,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,11,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,12,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,13,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,3,Dengue,MADRE DE DIOS,LABERINTO,TAMBOPATA,170104,0
2017,4,Dengue,MADRE DE DIOS,LABERINTO,TAMBOPATA,170104,0
2017,9,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,10,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,11,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,12,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,13,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,14,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,32,Dengue,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,170103,0
2017,36,Dengue,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,170103,0
2017,4,Dengue,SAN MARTIN,PAPAPLAYA,SAN MARTIN,220911,0
2017,5,Dengue,SAN MARTIN,PAPAPLAYA,SAN MARTIN,220911,0
2017,6,Dengue,SAN MARTIN,CASPISAPA,PICOTA,220703,0
2017,6,Dengue,SAN MARTIN,SAN ANTONIO,SAN MARTIN,220912,0
2017,7,Dengue,SAN MARTIN,SAN ANTONIO,SAN MARTIN,220912,0
2017,8,Dengue,SAN MARTIN,SAN ANTONIO,SAN MARTIN,220912,0
2017,9,Dengue,SAN MARTIN,SAN ANTONIO,SAN MARTIN,220912,0
2017,11,Dengue,SAN MARTIN,SHUNTE,TOCACHE,221004,0
2017,12,Dengue,SAN MARTIN,SHUNTE,TOCACHE,221004,0
2017,13,Dengue,SAN MARTIN,JUANJUI,MARISCAL CACERES,220601,0
2017,13,Dengue,SAN MARTIN,PAPAPLAYA,SAN MARTIN,220911,0
2017,13,Dengue,SAN MARTIN,SHUNTE,TOCACHE,221004,0
2017,14,Dengue,SAN MARTIN,SAPOSOA,HUALLAGA,220401,0
2017,15,Dengue,SAN MARTIN,SAPOSOA,HUALLAGA,220401,0
2017,15,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,17,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,18,Dengue,SAN MARTIN,JUANJUI,MARISCAL CACERES,220601,0
2017,18,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,21,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,25,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,26,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,27,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,28,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,29,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,30,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,31,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,32,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,33,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,34,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,35,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,36,Dengue,SAN MARTIN,CACATACHI,SAN MARTIN,220903,0
2017,2,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,4,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,5,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,5,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,9,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,10,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,10,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,11,Dengue,UCAYALI,MANANTAY,CORONEL PORTILLO,250107,0
2017,11,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,11,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,12,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,12,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2017,14,Dengue,UCAYALI,MANANTAY,CORONEL PORTILLO,250107,0
2017,14,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,15,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,16,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,17,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,18,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,19,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,20,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,21,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,14,Dengue,AYACUCHO,LLOCHEGUA,HUANTA,50408,0
2017,18,Dengue,AYACUCHO,LLOCHEGUA,HUANTA,50408,0
2017,21,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,23,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,26,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,27,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,29,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,34,Dengue,AYACUCHO,SIVIA,HUANTA,50407,0
2017,35,Dengue,AYACUCHO,SIVIA,HUANTA,50407,0
2017,36,Dengue,AYACUCHO,SIVIA,HUANTA,50407,0
2017,36,Dengue,AYACUCHO,SAMUGARI,LA MAR,50509,0
2017,37,Dengue,AYACUCHO,SIVIA,HUANTA,50407,0
2017,22,Dengue,CUSCO,PICHARI,LA CONVENCION,80910,0
2017,23,Dengue,CUSCO,KIMBIRI,LA CONVENCION,80907,0
2017,26,Dengue,CUSCO,PICHARI,LA CONVENCION,80910,0
2017,28,Dengue,CUSCO,PICHARI,LA CONVENCION,80910,0
2017,30,Dengue,CUSCO,KIMBIRI,LA CONVENCION,80907,0
2017,32,Dengue,CUSCO,KIMBIRI,LA CONVENCION,80907,0
2017,35,Dengue,CUSCO,PICHARI,LA CONVENCION,80910,0
2017,36,Dengue,CUSCO,PICHARI,LA CONVENCION,80910,0
2017,7,Dengue,LORETO,ALTO TAPICHE,REQUENA,160502,0
2017,8,Dengue,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,170303,0
2017,3,Dengue,SAN MARTIN,PAPAPLAYA,SAN MARTIN,220911,0
2017,13,Dengue,SAN MARTIN,TOCACHE,TOCACHE,221001,0
2017,4,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,4,Dengue,UCAYALI,NESHUYA,PADRE ABAD,250304,0
2020,37,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,37,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,37,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,38,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,38,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,38,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,39,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,39,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,39,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,40,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,40,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,40,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,41,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,41,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,41,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,41,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,42,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,42,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,42,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,43,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,43,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,43,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,44,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,44,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,44,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,45,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,45,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,45,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,46,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,46,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,46,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,47,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,47,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,47,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,47,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,48,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,48,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,48,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,49,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,49,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,49,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,50,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,50,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,50,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,51,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,51,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,51,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,52,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,52,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,52,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,53,Dengue,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,240106,0
2020,53,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,0
2020,53,Dengue,TUMBES,MATAPALO,ZARUMILLA,240303,0
2020,53,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2020,3,Dengue,ICA,ICA,ICA,110101,2
2020,4,Dengue,ICA,ICA,ICA,110101,2
2020,5,Dengue,ICA,SUBTANJALLA,ICA,110112,1
2020,7,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,8,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,1
2020,8,Dengue,ICA,PARCONA,ICA,110106,1
2020,10,Dengue,ICA,SANTIAGO,ICA,110111,1
2020,11,Dengue,ICA,PISCO,PISCO,110501,1
2020,12,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,1
2020,12,Dengue,ICA,NASCA,NASCA,110301,1
2020,12,Dengue,ICA,SAN CLEMENTE,PISCO,110507,1
2020,12,Dengue,ICA,PISCO,PISCO,110501,1
2020,14,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,1
2020,16,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,1
2020,16,Dengue,ICA,PISCO,PISCO,110501,1
2020,17,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,2
2020,19,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,1
2020,45,Dengue,ICA,PUEBLO NUEVO,CHINCHA,110207,1
2020,2,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,1
2020,6,Dengue,LA LIBERTAD,PAIJAN,ASCOPE,130205,1
2020,7,Dengue,LA LIBERTAD,LAREDO,TRUJILLO,130106,1
2020,8,Dengue,LA LIBERTAD,EL PORVENIR,TRUJILLO,130102,2
2020,9,Dengue,LA LIBERTAD,LAREDO,TRUJILLO,130106,1
2020,9,Dengue,LA LIBERTAD,LA ESPERANZA,TRUJILLO,130105,3
2020,10,Dengue,LA LIBERTAD,CHAO,VIRU,131202,1
2020,10,Dengue,LA LIBERTAD,HUANCHACO,TRUJILLO,130104,1
2020,10,Dengue,LA LIBERTAD,EL PORVENIR,TRUJILLO,130102,2
2020,11,Dengue,LA LIBERTAD,FLORENCIA DE MORA,TRUJILLO,130103,1
2020,15,Dengue,LA LIBERTAD,GUADALUPE,PACASMAYO,130702,1
2020,16,Dengue,LA LIBERTAD,CHAO,VIRU,131202,1
2020,19,Dengue,LA LIBERTAD,HUANCHACO,TRUJILLO,130104,1
2020,21,Dengue,LA LIBERTAD,FLORENCIA DE MORA,TRUJILLO,130103,1
2020,43,Dengue,LA LIBERTAD,GUADALUPE,PACASMAYO,130702,1
2020,44,Dengue,LA LIBERTAD,GUADALUPE,PACASMAYO,130702,1
2020,46,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,1
2020,9,Dengue,LAMBAYEQUE,OLMOS,LAMBAYEQUE,140308,1
2020,11,Dengue,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,1
2020,11,Dengue,LAMBAYEQUE,MOCHUMI,LAMBAYEQUE,140305,1
2020,11,Dengue,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,140105,4
2020,15,Dengue,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,140105,3
2020,24,Dengue,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,1
2020,26,Dengue,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,1
2020,31,Dengue,LAMBAYEQUE,LA VICTORIA,CHICLAYO,140106,1
2020,43,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,1
2020,43,Dengue,LAMBAYEQUE,TUCUME,LAMBAYEQUE,140312,1
2020,45,Dengue,LAMBAYEQUE,PIMENTEL,CHICLAYO,140112,1
2020,47,Dengue,LAMBAYEQUE,MONSEFU,CHICLAYO,140108,1
2020,50,Dengue,LAMBAYEQUE,LA VICTORIA,CHICLAYO,140106,1
2020,51,Dengue,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,1
2020,13,Dengue,LIMA,COMAS,LIMA,150110,12
2020,14,Dengue,LIMA,COMAS,LIMA,150110,8
2020,17,Dengue,LIMA,INDEPENDENCIA,LIMA,150112,3
2020,18,Dengue,LIMA,ATE,LIMA,150103,7
2020,19,Dengue,LIMA,ATE,LIMA,150103,8
2020,3,Dengue,PIURA,BELLAVISTA,SULLANA,200602,1
2020,6,Dengue,PIURA,SULLANA,SULLANA,200601,3
2020,8,Dengue,PIURA,CASTILLA,PIURA,200104,2
2020,8,Dengue,PIURA,PIURA,PIURA,200101,2
2020,9,Dengue,PIURA,CASTILLA,PIURA,200104,2
2020,9,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,10,Dengue,PIURA,PARIÑAS,TALARA,200701,3
2020,10,Dengue,PIURA,CHULUCANAS,MORROPON,200401,3
2020,41,Dengue,PIURA,PIURA,PIURA,200101,2
2020,52,Dengue,PIURA,MARCAVELICA,SULLANA,200605,1
2020,5,Dengue,TUMBES,CORRALES,TUMBES,240102,1
2020,8,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,14,Dengue,ICA,NASCA,NASCA,110301,1
2020,16,Dengue,ICA,NASCA,NASCA,110301,1
2020,17,Dengue,ICA,PISCO,PISCO,110501,2
2020,21,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,2
2020,22,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,1
2020,45,Dengue,ICA,CHINCHA ALTA,CHINCHA,110201,1
2020,12,Dengue,LA LIBERTAD,PAIJAN,ASCOPE,130205,1
2020,46,Dengue,LA LIBERTAD,GUADALUPE,PACASMAYO,130702,1
2020,16,Dengue,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,1
2020,27,Dengue,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,140105,3
2020,52,Dengue,LAMBAYEQUE,MONSEFU,CHICLAYO,140108,1
2020,15,Dengue,LIMA,COMAS,LIMA,150110,15
2020,8,Dengue,PIURA,TAMBO GRANDE,PIURA,200114,3
2020,8,Dengue,PIURA,SULLANA,SULLANA,200601,3
2020,10,Dengue,PIURA,CASTILLA,PIURA,200104,5
2020,10,Dengue,PIURA,SULLANA,SULLANA,200601,5
2020,11,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,11,Dengue,PIURA,SULLANA,SULLANA,200601,3
2020,12,Dengue,PIURA,CASTILLA,PIURA,200104,2
2020,13,Dengue,PIURA,CASTILLA,PIURA,200104,2
2020,14,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,15,Dengue,PIURA,LA UNION,PIURA,200110,1
2020,15,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,17,Dengue,PIURA,SULLANA,SULLANA,200601,2
2020,32,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,42,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,44,Dengue,PIURA,PIURA,PIURA,200101,2
2020,46,Dengue,PIURA,CHULUCANAS,MORROPON,200401,1
2020,46,Dengue,PIURA,PIURA,PIURA,200101,2
2020,48,Dengue,PIURA,BELLAVISTA,SULLANA,200602,2
2020,5,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,1
2020,49,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,1
2020,51,Dengue,ICA,TUPAC AMARU INCA,PISCO,110508,1
2020,26,Dengue,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,6
2020,47,Dengue,PIURA,CHULUCANAS,MORROPON,200401,5
2020,47,Dengue,PIURA,PIURA,PIURA,200101,8
2020,48,Dengue,PIURA,CHULUCANAS,MORROPON,200401,5
2020,49,Dengue,PIURA,PIURA,PIURA,200101,3
2020,49,Dengue,PIURA,CASTILLA,PIURA,200104,5
2020,51,Dengue,PIURA,CASTILLA,PIURA,200104,2
2020,51,Dengue,PIURA,SULLANA,SULLANA,200601,3
2020,52,Dengue,PIURA,SULLANA,SULLANA,200601,3
2020,14,Dengue,TUMBES,CORRALES,TUMBES,240102,1
2020,27,Dengue,ICA,PISCO,PISCO,110501,1
2020,43,Dengue,ICA,PISCO,PISCO,110501,1
2020,44,Dengue,ICA,PISCO,PISCO,110501,1
2020,45,Dengue,ICA,PISCO,PISCO,110501,3
2020,46,Dengue,ICA,PISCO,PISCO,110501,1
2020,47,Dengue,ICA,PISCO,PISCO,110501,1
2020,48,Dengue,ICA,PISCO,PISCO,110501,2
2020,53,Dengue,ICA,PISCO,PISCO,110501,1
2020,16,Dengue,LA LIBERTAD,PAIJAN,ASCOPE,130205,1
2020,24,Dengue,LIMA,COMAS,LIMA,150110,7
2020,50,Dengue,PIURA,CHULUCANAS,MORROPON,200401,4
2020,51,Dengue,PIURA,CHULUCANAS,MORROPON,200401,2
2020,37,Dengue,ICA,NASCA,NASCA,110301,1
2020,39,Dengue,ICA,NASCA,NASCA,110301,1
2020,40,Dengue,ICA,NASCA,NASCA,110301,1
2020,45,Dengue,ICA,NASCA,NASCA,110301,1
2020,46,Dengue,ICA,NASCA,NASCA,110301,1
2020,48,Dengue,ICA,NASCA,NASCA,110301,1
2020,51,Dengue,ICA,NASCA,NASCA,110301,1
2020,23,Dengue,ICA,SANTIAGO,ICA,110111,1
2020,43,Dengue,ICA,SANTIAGO,ICA,110111,1
2020,46,Dengue,LA LIBERTAD,SAN PEDRO DE LLOC,PACASMAYO,130701,1
2020,47,Dengue,LA LIBERTAD,SAN PEDRO DE LLOC,PACASMAYO,130701,1
2020,48,Dengue,LA LIBERTAD,SAN PEDRO DE LLOC,PACASMAYO,130701,1
2020,51,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,1
2020,43,Dengue,ICA,SALAS,ICA,110108,1
2020,51,Dengue,ICA,SAN CLEMENTE,PISCO,110507,1
2020,52,Dengue,ICA,SAN CLEMENTE,PISCO,110507,1
2020,49,Dengue,LA LIBERTAD,CASA GRANDE,ASCOPE,130208,1
2020,44,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,1
2020,45,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,1
2020,46,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,1
2020,47,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,1
2020,49,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,1
2020,50,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,1
2020,44,Dengue,ICA,LOS AQUIJES,ICA,110103,1
2020,44,Dengue,ICA,LA TINGUIÑA,ICA,110102,2
2020,45,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,47,Dengue,ICA,PARCONA,ICA,110106,3
2020,48,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,49,Dengue,ICA,PARCONA,ICA,110106,1
2020,49,Dengue,ICA,LA TINGUIÑA,ICA,110102,2
2020,50,Dengue,ICA,PARCONA,ICA,110106,4
2020,52,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,52,Dengue,ICA,PARCONA,ICA,110106,1
2020,53,Dengue,ICA,LA TINGUIÑA,ICA,110102,1
2020,26,Dengue,ICA,PARCONA,ICA,110106,5
2020,27,Dengue,ICA,PARCONA,ICA,110106,4
2020,41,Dengue,ICA,LA TINGUIÑA,ICA,110102,3
2020,52,Dengue,ICA,SUBTANJALLA,ICA,110112,3
2020,32,Dengue,TUMBES,TUMBES,TUMBES,240101,4
2020,49,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,1
2020,18,Dengue,ICA,MARCONA,NASCA,110304,1
2020,24,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,1
2020,15,Dengue,LA LIBERTAD,CHOCOPE,ASCOPE,130203,1
2020,16,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,1
2020,33,Dengue,PIURA,LANCONES,SULLANA,200604,1
2020,6,Dengue,ICA,SAN JOSE DE LOS MOLINOS,ICA,110109,1
2020,14,Dengue,ICA,PACHACUTEC,ICA,110105,1
2020,17,Dengue,ICA,NASCA,NASCA,110301,2
2020,18,Dengue,ICA,PISCO,PISCO,110501,5
2020,19,Dengue,ICA,PISCO,PISCO,110501,5
2020,14,Dengue,LA LIBERTAD,PAIJAN,ASCOPE,130205,3
2020,13,Dengue,LAMBAYEQUE,PACORA,LAMBAYEQUE,140309,1
2020,18,Dengue,LIMA,COMAS,LIMA,150110,38
2020,9,Dengue,PIURA,SALITRAL,SULLANA,200608,1
2020,11,Dengue,PIURA,SAN JUAN DE BIGOTE,MORROPON,200407,1
2020,15,Dengue,PIURA,SALITRAL,MORROPON,200406,1
2020,9,Dengue,ICA,ICA,ICA,110101,23
2020,10,Dengue,ICA,PARCONA,ICA,110106,8
2020,11,Dengue,ICA,SANTIAGO,ICA,110111,5
2020,20,Dengue,ICA,SAN ANDRES,PISCO,110506,1
2020,20,Dengue,ICA,NASCA,NASCA,110301,3
2020,23,Dengue,ICA,PISCO,PISCO,110501,4
2020,24,Dengue,ICA,SAN ANDRES,PISCO,110506,1
2020,45,Dengue,LAMBAYEQUE,PACORA,LAMBAYEQUE,140309,1
2020,23,Dengue,PIURA,MANCORA,TALARA,200706,1
2020,25,Dengue,PIURA,MANCORA,TALARA,200706,1
2020,1,Dengue,TUMBES,TUMBES,TUMBES,240101,12
2020,2,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,2
2020,7,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,3
2020,11,Dengue,ICA,PARCONA,ICA,110106,10
2020,25,Dengue,ICA,NASCA,NASCA,110301,2
2020,14,Dengue,TUMBES,SAN JACINTO,TUMBES,240105,1
2020,22,Dengue,ICA,SANTIAGO,ICA,110111,3
2020,26,Dengue,ICA,SANTIAGO,ICA,110111,3
2020,2,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,3
2020,9,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,2
2020,50,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,3
2020,2,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,1
2020,5,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,3
2020,5,Dengue,TUMBES,TUMBES,TUMBES,240101,18
2020,7,Dengue,TUMBES,ZARUMILLA,ZARUMILLA,240301,3
2020,8,Dengue,TUMBES,TUMBES,TUMBES,240101,17
2020,9,Dengue,TUMBES,PAMPAS DE HOSPITAL,TUMBES,240104,1
2020,26,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,1
2020,39,Dengue,TUMBES,CORRALES,TUMBES,240102,3
2020,40,Dengue,TUMBES,CORRALES,TUMBES,240102,3
2020,44,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,2
2020,48,Dengue,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,240201,2
