AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB07,NCONGLOME,SUB_CONGLOME
2023,07,017312,269,11,03,120305,7,7,20230173122691103,3,0,1,1,2, ,1,38, ,1, , , ,3,3,3, ,1, , , , , , , , ,2,202.3330078125,31060,00
2023,07,017312,271,11,01,120305,7,7,20200173122711101,1,1,1,1,2, ,1,71, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31060,00
2023,07,017312,271,11,02,120305,7,7,20200173122711102,2,1,2,1,2, ,2,72, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,31060,00
2023,07,017312,271,11,03,120305,7,7,20230173122711103,3,2,1,2, ,2,2,28, ,2, , , ,0,0,0, , , , , , , , , , ,2,202.3330078125,31060,00
2023,07,017312,271,11,04,120305,7,7,20230173122711104,4,2,2,2, ,2,1,40, ,2, , , ,0,0,0, , , , , , , , , , ,2,202.3330078125,31060,00
2023,04,017313,045,11,01,120603,7,7,20230173130451101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,045,11,02,120603,7,7,20230173130451102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,045,11,03,120603,7,7,20230173130451103,3,1,3,1,2, ,2,9, , ,2,4,12,3,3,0, , , ,4,971,9211,113,127,1,1,2,268.005859375,32625,00
2023,04,017313,045,11,04,120603,7,7,20230173130451104,3,1,3,1,2, ,1,2, , , , , ,0,4,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,046,11,01,120603,7,7,20230173130461101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,046,11,02,120603,7,7,20230173130461102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,046,11,03,120603,7,7,20230173130461103,3,1,3,1,2, ,2,11, , ,2,9, ,3,3,0, , , ,9, , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,01,120603,7,7,20230173130471101,1,1,1,1,2, ,1,55, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,02,120603,7,7,20230173130471102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,03,120603,7,7,20230173130471103,3,1,3,1,2, ,2,21, ,6, , , ,3,3,3, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,04,120603,7,7,20230173130471104,3,1,3,1,2, ,2,18, ,6, , , ,4,4,4, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,05,120603,7,7,20230173130471105,3,1,3,1,2, ,2,16, ,6,2,4,8,5,5,5, , , ,4,971,9211,113,127,1,0,2,268.005859375,32625,00
2023,04,017313,047,11,06,120603,7,7,20230173130471106,3,1,3,1,2, ,1,14, ,6,2,4,16,6,6,6, , , ,4,971,9211,113,127,1,0,2,268.005859375,32625,00
2023,04,017313,047,11,07,120603,7,7,20230173130471107,3,1,3,1,2, ,1,9, , ,2,4,8,7,7,0, , , ,4,971,9211,113,127,1,1,2,268.005859375,32625,00
2023,04,017313,047,11,08,120603,7,7,20230173130471108,3,1,3,1,2, ,2,2, , , , , ,0,8,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,047,11,09,120603,7,7,20230173130471109,11,0,1,1,2, ,1,65, ,5, , , ,9,9,9, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,048,11,01,120603,7,7,20230173130481101,1,1,1,1,2, ,1,41, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,048,11,02,120603,7,7,20230173130481102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,048,11,03,120603,7,7,20230173130481103,3,1,3,1,2, ,1,15, ,6,2,4,8,3,3,3, , , ,4,971,9211,113,127,1,0,2,268.005859375,32625,00
2023,04,017313,048,11,04,120603,7,7,20230173130481104,3,1,3,1,2, ,2,13, ,6,2,4,8,4,4,0, , , ,4,971,9211,113,127,1,1,2,268.005859375,32625,00
2023,04,017313,048,11,05,120603,7,7,20230173130481105,3,1,3,1,2, ,1,10, , ,2,9, ,5,5,0, , , ,9, , , , , , ,2,268.005859375,32625,00
2023,04,017313,048,11,06,120603,7,7,20230173130481106,3,1,3,1,2, ,1,4, , , , , ,6,6,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,048,11,07,120603,7,7,20230173130481107,3,1,3,1,2, ,1,3, , , , , ,7,7,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,177,11,01,120603,7,7,20230173131771101,1,0,1,1,2, ,2,73, ,3, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,177,11,02,120603,7,7,20230173131771102,3,0,1,2, ,2,2,45, ,6, , , ,0,0,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,177,11,03,120603,7,7,20230173131771103,5,0,1,2, ,2,2,27, ,6, , , ,0,0,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,178,11,01,120603,7,7,20230173131781101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,178,11,02,120603,7,7,20230173131781102,2,1,2,1,2, ,2,22, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,178,11,03,120603,7,7,20230173131781103,3,1,3,1,2, ,2,3, , , , , ,3,3,0, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,179,11,01,120603,7,7,20230173131791101,1,1,1,1,2, ,1,43, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,179,11,02,120603,7,7,20230173131791102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,179,11,03,120603,7,7,20230173131791103,3,1,3,1,2, ,1,14, ,6,2,4,12,3,3,3, , , ,4,971,9211,130,150,1,0,2,268.005859375,32625,00
2023,04,017313,179,11,04,120603,7,7,20230173131791104,3,1,3,1,2, ,2,12, ,6,2,4,8,4,4,0, , , ,4,971,9211,113,127,1,1,2,268.005859375,32625,00
2023,04,017313,179,11,05,120603,7,7,20230173131791105,3,1,3,1,2, ,1,10, , ,2,9, ,5,5,0, , , ,9, , , , , , ,2,268.005859375,32625,00
2023,04,017313,180,11,01,120603,7,7,20230173131801101,1,1,1,1,2, ,1,49, ,1, , , ,1,1,1, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,180,11,02,120603,7,7,20230173131801102,2,1,2,1,2, ,2,48, ,1, , , ,2,2,2, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,180,11,03,120603,7,7,20230173131801103,3,1,3,1,2, ,1,21, ,6, , , ,3,3,3, , , , , , , , , , ,2,268.005859375,32625,00
2023,04,017313,180,11,04,120603,7,7,20230173131801104,3,1,3,1,2, ,1,15, ,6,2,4,8,4,4,4, , , ,4,971,9211,113,127,1,0,2,268.005859375,32625,00
2023,05,017314,006,11,01,120419,7,8,20200173140061101,1,1,1,1,2, ,1,50, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,02,120419,7,8,20200173140061102,2,1,2,1,2, ,2,46, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,03,120419,7,8,20200173140061103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,04,120419,7,8,20200173140061104,3,1,3,1,2, ,2,16, ,6,2,9, ,4,4,4,4,0, ,9, , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,05,120419,7,8,20200173140061105,3,1,3,1,2, ,1,14, ,6,2,4,6,5,5,5,5,0, ,4,971,9211,113,127,1,0,2,268.005859375,31397,00
2023,05,017314,006,11,06,120419,7,8,20210173140061106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,07,120419,7,8,20210173140061107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,08,120419,7,8,20220173140061108,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,268.005859375,31397,00
2023,05,017314,006,11,09,120419,7,8,20220173140061109,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,268.005859375,31397,00
2023,05,017314,012,11,01,120419,7,8,20200173140121101,1,1,1,1,2, ,1,55, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,012,11,02,120419,7,8,20200173140121102,2,1,2,1,2, ,2,54, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,012,11,03,120419,7,8,20200173140121104,3,1,3,1,2, ,1,17, ,6,2,4,24,3,3,3,3,0, ,4,971,9211,113,127,1,0,2,268.005859375,31397,00
2023,05,017314,012,11,04,120419,7,8,20200173140121105,3,1,3,1,2, ,2,13, ,6,2,1,10,4,4,0,4,0, ,1,942,9412,5520,5610,1,1,2,268.005859375,31397,00
2023,05,017314,028,11,01,120419,7,8,20200173140281101,1,0,1,1,2, ,1,70, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,029,11,01,120419,7,8,20200173140291101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,029,11,02,120419,7,8,20200173140291102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,029,11,03,120419,7,8,20200173140291103,3,1,3,1,1, ,1,15, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,268.005859375,31397,00
2023,05,017314,029,11,04,120419,7,8,20200173140291104,3,1,3,1,1, ,1,13, ,6,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,268.005859375,31397,00
2023,05,017314,029,11,05,120419,7,8,20200173140291105,3,1,3,1,2, ,2,3, , , , , ,5,5,0,5,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,031,11,01,120419,7,8,20200173140311101,1,0,1,1,2, ,2,60, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,031,11,02,120419,7,8,20230173140311102,3,0,1,1,2, ,1,23, ,5, , , ,2,2,2, ,1, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,031,11,03,120419,7,8,20200173140311102,5,0,1,1,2, ,1,18, ,6, , , ,3,3,3,2,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,039,11,01,120419,7,8,20200173140391101,1,1,1,1,2, ,2,64, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,039,11,02,120419,7,8,20220173140391103,3,1,3,1,2, ,1,29, ,6, , , ,2,2,2,3,0, , , , , , , , ,2,268.005859375,31397,00
2023,05,017314,039,11,03,120419,7,8,20220173140391102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,268.005859375,31397,00
2023,09,017315,063,11,01,120303,7,7,20210173150631101,1,0,1,1,2, ,2,75, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,065,11,01,120303,7,7,20210173150651101,1,0,1,1,2, ,1,72, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,065,11,02,120303,7,7,20210173150651102,10,0,1,1,2, ,1,75, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,066,11,01,120303,7,7,20210173150661101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,066,11,02,120303,7,7,20210173150661102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,066,11,03,120303,7,7,20210173150661103,3,1,3,1,2, ,2,16, ,6,2,4,3,3,3,3,3,0, ,4,971,9211,122,146,1,0,2,202.3330078125,31294,00
2023,09,017315,066,11,04,120303,7,7,20210173150661104,3,1,3,1,2, ,1,11, , ,2,4,5,4,4,0,4,0, ,4,971,9211,113,122,1,1,2,202.3330078125,31294,00
2023,09,017315,066,11,05,120303,7,7,20230173150661105,3,0,1,2, ,1,1,21, ,6, , , ,5,5,5, ,1, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,066,11,06,120303,7,7,20220173150661105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,066,11,07,120303,7,7,20220173150661106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,067,11,01,120303,7,7,20210173150671102,1,1,1,1,2, ,1,43, ,1, , , ,1,1,1,2,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,067,11,02,120303,7,7,20210173150671101,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,067,11,03,120303,7,7,20210173150671103,3,1,3,1,2, ,1,16, ,6,2,4,8,3,3,3,3,0, ,4,971,9211,113,122,1,0,2,202.3330078125,31294,00
2023,09,017315,067,11,04,120303,7,7,20210173150671104,3,1,3,1,2, ,2,15, ,6,2,4,5,4,4,4,4,0, ,4,971,9211,122,146,1,0,2,202.3330078125,31294,00
2023,09,017315,067,11,05,120303,7,7,20210173150671105,3,1,3,1,2, ,1,2, , , , , ,0,5,0,5,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,136,11,01,120303,7,7,20210173151361101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,136,11,02,120303,7,7,20230173151361102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2, ,1, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,136,11,03,120303,7,7,20230173151361103,3,2,1,1,2, ,1,22, ,1, , , ,3,3,3, ,1, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,136,11,04,120303,7,7,20230173151361104,4,2,2,1,2, ,2,18, ,1, , , ,4,4,4, ,1, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,137,11,01,120303,7,7,20210173151371101,1,0,1,1,2, ,1,71, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,138,11,01,120303,7,7,20210173151381101,1,0,1,1,2, ,1,50, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,139,11,01,120303,7,7,20210173151391101,1,0,1,1,2, ,2,56, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,139,11,02,120303,7,7,20230173151391102,3,1,1,2, ,2,2,22, ,1, , , ,0,0,0, , , , , , , , , , ,2,202.3330078125,31294,00
2023,09,017315,139,11,03,120303,7,7,20230173151391103,5,1,3,2, ,2,2,3, , , , , ,0,0,0, , , , , , , , , , ,2,202.3330078125,31294,00
2023,02,017316,177,11,01,120609,7,7,20210173161771101,1,1,1,1,2, ,1,66, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,177,11,02,120609,7,7,20210173161771102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,177,11,03,120609,7,7,20230173161771103,5,0,1,2, ,2,1,18, ,6, , , ,0,0,0, , , , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,177,11,04,120609,7,7,20220173161771103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,178,11,01,120609,7,7,20210173161781101,1,1,1,1,2, ,1,28, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,178,11,02,120609,7,7,20210173161781102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,178,11,03,120609,7,7,20210173161781103,3,1,3,1,2, ,2,5, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,217.072387695313,50285,00
2023,02,017316,178,11,04,120609,7,7,20230173161781104,3,1,3,1,2, ,1,0,6, , , , ,0,4,0, ,1, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,179,11,01,120609,7,7,20230173161791101,1,1,1,1,2, ,2,31, ,5, , , ,1,1,1, ,1, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,179,11,02,120609,7,7,20230173161791102,3,1,3,1,2, ,1,9, , ,2,4,8,2,2,0, ,1, ,4,971,9211,113,127,1,1,2,217.072387695313,50285,00
2023,02,017316,179,11,03,120609,7,7,20230173161791103,3,1,3,1,2, ,1,8, , ,2,4,8,3,3,0, ,1, ,4,971,9211,113,127,1,1,2,217.072387695313,50285,00
2023,02,017316,180,11,01,120609,7,7,20210173161801101,1,1,1,1,2, ,1,25, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,180,11,02,120609,7,7,20210173161801102,2,1,2,1,2, ,2,27, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,180,11,03,120609,7,7,20230173161801103,3,1,3,1,2, ,1,0,9, , , , ,0,3,0, ,1, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,510,11,01,120609,7,7,20210173165101101,1,1,1,1,2, ,1,43, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,510,11,02,120609,7,7,20210173165101102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,510,11,03,120609,7,7,20210173165101103,3,1,3,1,2, ,1,17, ,6,2,4,48,3,3,3,3,0, ,4,971,9211,111,111,1,1,2,217.072387695313,50285,00
2023,02,017316,510,11,04,120609,7,7,20210173165101104,3,1,3,1,2, ,1,8, , ,2,8, ,4,4,0,4,0, ,8, , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,01,120609,7,7,20210173165111101,1,1,1,1,2, ,1,44, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,02,120609,7,7,20210173165111102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,03,120609,7,7,20210173165111103,3,1,3,1,2, ,1,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,04,120609,7,7,20210173165111104,3,1,3,1,2, ,2,19, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,05,120609,7,7,20210173165111105,3,1,3,1,2, ,1,17, ,6,1, ,48,5,5,5,5,0, , ,971,9211,130,150,1,1,2,217.072387695313,50285,00
2023,02,017316,511,11,06,120609,7,7,20210173165111106,3,1,3,1,2, ,1,8, , ,2,9, ,6,6,0,6,0, ,9, , , , , , ,2,217.072387695313,50285,00
2023,02,017316,511,11,07,120609,7,7,20220173165111107,3,1,3,1,2, ,1,1, , , , , ,0,7,0,7,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,512,11,01,120609,7,7,20210173165121101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,512,11,02,120609,7,7,20210173165121102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,512,11,03,120609,7,7,20210173165121103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,217.072387695313,50285,00
2023,02,017316,512,11,04,120609,7,7,20210173165121104,3,1,3,1,2, ,1,13, ,6,2,4,30,4,4,0,4,0, ,4,971,9211,113,122,1,1,2,217.072387695313,50285,00
2023,02,017316,512,11,05,120609,7,7,20210173165121105,3,1,3,1,2, ,1,7, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,217.072387695313,50285,00
2023,08,017317,013,11,01,120608,7,8,20220173170131101,1,1,1,1,2, ,2,34, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,013,11,02,120608,7,8,20220173170131102,3,1,3,1,2, ,1,11, , ,2,4,10,2,2,0,2,0, ,4,971,9211,122,146,1,1,2,202.3330078125,32698,00
2023,08,017317,013,11,03,120608,7,8,20220173170131103,3,1,3,1,2, ,2,8, , ,2,4,6,3,3,0,3,0, ,4,971,9211,122,146,1,1,2,202.3330078125,32698,00
2023,08,017317,013,11,04,120608,7,8,20210173170131104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,015,11,01,120608,7,8,20210173170151101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,015,11,02,120608,7,8,20210173170151102,2,1,2,1,2, ,2,51, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,015,11,03,120608,7,8,20210173170151103,3,1,3,1,2, ,1,28, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,015,11,04,120608,7,8,20210173170151104,3,1,3,1,2, ,1,16, ,6,1, ,8,4,4,4,4,0, , ,971,9211,130,150,1,0,2,202.3330078125,32698,00
2023,08,017317,017,11,01,120608,7,8,20210173170171101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,017,11,02,120608,7,8,20210173170171102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,017,11,03,120608,7,8,20210173170171103,3,1,3,1,2, ,2,16, ,6,2,4,12,3,3,3,3,0, ,4,971,9211,130,150,1,0,2,202.3330078125,32698,00
2023,08,017317,017,11,04,120608,7,8,20210173170171104,3,1,3,1,2, ,1,13, ,6,2,4,8,4,4,0,4,0, ,4,971,9211,111,113,1,1,2,202.3330078125,32698,00
2023,08,017317,017,11,05,120608,7,8,20210173170171105,3,1,3,1,2, ,1,10, , ,2,4,8,5,5,0,5,0, ,4,971,9211,113,122,1,1,2,202.3330078125,32698,00
2023,08,017317,017,11,06,120608,7,8,20210173170171106,3,1,3,1,2, ,2,7, , ,2,9, ,6,6,0,6,0, ,9, , , , , , ,2,202.3330078125,32698,00
2023,08,017317,017,11,07,120608,7,8,20210173170171107,3,1,3,1,2, ,1,5, , ,2,9, ,7,7,0,7,0, ,9, , , , , , ,2,202.3330078125,32698,00
2023,08,017317,108,11,01,120608,7,8,20210173171081101,1,1,1,1,2, ,2,77, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,108,11,02,120608,7,8,20210173171081102,2,1,2,1,2, ,1,67, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,109,11,01,120608,7,8,20210173171091101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,109,11,02,120608,7,8,20210173171091102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,109,11,03,120608,7,8,20210173171091103,3,1,3,1,2, ,2,13, ,6,1, ,5,3,3,0,3,0, , ,971,9211,113,127,1,1,2,202.3330078125,32698,00
2023,08,017317,109,11,04,120608,7,8,20210173171091104,3,1,3,1,2, ,2,11, , ,2,4,5,4,4,0,4,0, ,4,971,9211,113,127,1,1,2,202.3330078125,32698,00
2023,08,017317,109,11,05,120608,7,8,20210173171091105,3,1,3,1,2, ,2,3, , , , , ,5,5,0,5,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,110,11,01,120608,7,8,20210173171101101,1,0,1,1,2, ,2,88, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,111,11,01,120608,7,8,20210173171111101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,111,11,02,120608,7,8,20210173171111102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,111,11,03,120608,7,8,20210173171111103,3,1,3,1,2, ,1,12, ,6,2,4,4,3,3,0,3,0, ,4,971,9211,122,146,1,1,2,202.3330078125,32698,00
2023,08,017317,111,11,04,120608,7,8,20210173171111104,3,1,3,1,2, ,2,5, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,202.3330078125,32698,00
2023,08,017317,113,11,01,120608,7,8,20210173171131101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,113,11,02,120608,7,8,20210173171131102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32698,00
2023,08,017317,113,11,03,120608,7,8,20210173171131103,3,1,3,1,2, ,2,14, ,6,2,4,16,3,3,3,3,0, ,4,971,9211,130,150,1,0,2,202.3330078125,32698,00
2023,08,017317,113,11,04,120608,7,8,20210173171131104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,202.3330078125,32698,00
2023,08,017317,113,11,05,120608,7,8,20210173171131105,3,1,3,1,2, ,2,3, , , , , ,5,5,0,5,0, , , , , , , , ,2,202.3330078125,32698,00
2023,09,017318,109,11,01,120602,7,7,20220173181091101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32614,00
2023,09,017318,109,11,02,120602,7,7,20220173181091102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,202.3330078125,32614,00
2023,09,017318,109,11,03,120602,7,7,20220173181091103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,202.3330078125,32614,00
2023,09,017318,109,11,04,120602,7,7,20220173181091104,3,1,3,1,2, ,2,13, ,6,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,202.3330078125,32614,00
2023,09,017318,109,11,05,120602,7,7,20220173181091105,3,1,3,1,2, ,2,8, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,202.3330078125,32614,00
2023,09,017318,110,11,01,120602,7,7,20220173181101101,1,0,1,1,2, ,1,53, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32614,00
2023,09,017318,111,11,01,120602,7,7,20220173181111101,1,0,1,1,2, ,1,72, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,202.3330078125,32614,00
